name,city,country,code,latitude,longitude
Kerema Airport,Kerema,Papua New Guinea,KMA,-7.96361017227,145.770996094
Kavieng Airport,Kavieng,Papua New Guinea,KVG,-2.57940006256,150.807998657
Mendi Airport,Mendi,Papua New Guinea,MDU,-6.14774,143.656998
Momote Airport,Momote,Papua New Guinea,MAS,-2.06189,147.423996
Moro Airport,Moro,Papua New Guinea,MXH,-6.36332988739,143.238006592
Misima Island Airport,Misima Island,Papua New Guinea,MIS,-10.689200401299999,152.837997437
Tari Airport,Tari,Papua New Guinea,TIZ,-5.84499979019,142.947998047
Tabubil Airport,Tabubil,Papua New Guinea,TBG,-5.2786102294921875,141.2259979248047
Tokua Airport,Tokua,Papua New Guinea,RAB,-4.34045982361,152.380004883
Vanimo Airport,Vanimo,Papua New Guinea,VAI,-2.6926,141.3028
Wapenamanda Airport,Wapenamanda,Papua New Guinea,WBM,-5.6433000564575195,143.89500427246094
Alluitsup Paa Heliport,Alluitsup Paa,Greenland,LLU,60.46445,-45.56917
Neerlerit Inaat Airport,Neerlerit Inaat,Greenland,CNP,70.7431030273,-22.6504993439
Paamiut Heliport,Paamiut,Greenland,JFR,61.9921989441,-49.6624984741
Qeqertarsuaq Heliport,Qeqertarsuaq Airport,Greenland,JGO,69.251181993,-53.5148763657
Qaqortoq Heliport,Qaqortoq,Greenland,JJU,60.715684155299996,-46.0299186409
Maniitsoq Airport,Maniitsoq,Greenland,JSU,65.4124984741,-52.9393997192
Nanortalik Heliport,Nanortalik,Greenland,JNN,60.141883975899994,-45.232976675
Narsaq Heliport,Narsaq,Greenland,JNS,60.9172827256,-46.059923172
Qaanaaq Airport,Qaanaaq,Greenland,NAQ,77.4886016846,-69.3887023926
Sisimiut Airport,Sisimiut,Greenland,JHS,66.9513015747,-53.7293014526
Upernavik Airport,Upernavik,Greenland,JUV,72.7901992798,-56.1305999756
Qaarsut Airport,Uummannaq,Greenland,JQA,70.7341995239,-52.6962013245
Grímsey Airport,Grímsey,Iceland,GRY,66.5458,-18.0173
Thorshofn Airport,Thorshofn,Iceland,THO,66.21849822998047,-15.335599899291992
Vopnafjörður Airport,Vopnafjörður,Iceland,VPN,65.72059631347656,-14.850600242614746
Whistler/Green Lake Water Aerodrome,Whistler,Canada,YWS,50.1436004639,-122.948997498
Anahim Lake Airport,Anahim Lake,Canada,YAA,52.45249938964844,-125.3030014038086
Williams Harbour Airport,Williams Harbour,Canada,YWM,52.566898345947266,-55.784698486328125
St. Lewis (Fox Harbour) Airport,St. Lewis,Canada,YFX,52.372798919677734,-55.67390060424805
Port Hope Simpson Airport,Port Hope Simpson,Canada,YHA,52.528099060058594,-56.28609848022461
Rigolet Airport,Rigolet,Canada,YRG,54.1796989440918,-58.45750045776367
Colville Lake Airport,Colville Lake,Canada,YCK,67.0392,-126.08
Whatì Airport,Whatì,Canada,YLE,63.13169860839844,-117.24600219726562
Summer Beaver Airport,Summer Beaver,Canada,SUR,52.70859909057617,-88.54190063476562
Wapekeka Airport,Angling Lake,Canada,YAX,53.84920120239258,-89.57939910888672
Wunnumin Lake Airport,Wunnumin Lake,Canada,WNN,52.89390182495117,-89.28919982910156
North Spirit Lake Airport,North Spirit Lake,Canada,YNO,52.4900016784668,-92.97109985351562
Bearskin Lake Airport,Bearskin Lake,Canada,XBE,53.965599060058594,-91.0271987915039
Kingfisher Lake Airport,Kingfisher Lake,Canada,KIF,53.01250076293945,-89.85530090332031
Ogoki Post Airport,Ogoki Post,Canada,YOG,51.6585998535,-85.9017028809
Poplar Hill Airport,Poplar Hill,Canada,YHP,52.11330032348633,-94.25559997558594
Chisasibi Airport,Chisasibi,Canada,YKU,53.805599212646484,-78.91690063476562
Tête-à-la-Baleine Airport,Tête-à-la-Baleine,Canada,ZTB,50.674400329589844,-59.38359832763672
La Tabatière Airport,La Tabatière,Canada,ZLT,50.8307991027832,-58.97560119628906
Cat Lake Airport,Cat Lake,Canada,YAC,51.72719955444336,-91.82440185546875
Fort Frances Municipal Airport,Fort Frances,Canada,YAG,48.65420150756836,-93.439697265625
Kasabonika Airport,Kasabonika,Canada,XKS,53.52470016479492,-88.6427993774414
Kangirsuk Airport,Kangirsuk,Canada,YKG,60.027198791503906,-69.99919891357422
Attawapiskat Airport,Attawapiskat,Canada,YAT,52.9275016784668,-82.43190002441406
Lac Du Bonnet Airport,Lac Du Bonnet,Canada,\N,50.2943992615,-96.0100021362
Uranium City Airport,Uranium City,Canada,YBE,59.5614013671875,-108.48100280761719
Lourdes de Blanc Sablon Airport,Lourdes-De-Blanc-Sablon,Canada,YBX,51.443599700899995,-57.185298919699996
Cartwright Airport,Cartwright,Canada,YRF,53.68280029296875,-57.041900634765625
Chesterfield Inlet Airport,Chesterfield Inlet,Canada,YCS,63.346900939899996,-90.73110198970001
Nain Airport,Nain,Canada,YDP,56.549198150634766,-61.680301666259766
Fort Severn Airport,Fort Severn,Canada,YER,56.01890182495117,-87.67610168457031
Fort Albany Airport,Fort Albany,Canada,YFA,52.20140075683594,-81.6968994140625
Fort Hope Airport,Fort Hope,Canada,YFH,51.5619010925293,-87.90779876708984
Makkovik Airport,Makkovik,Canada,YMN,55.076900482177734,-59.1864013671875
Texada Gillies Bay Airport,Texada,Canada,YGB,49.69419860839844,-124.51799774169922
Gods Lake Narrows Airport,Gods Lake Narrows,Canada,YGO,54.55889892578125,-94.49140167236328
Igloolik Airport,Igloolik,Canada,YGT,69.3647003174,-81.8161010742
Kuujjuarapik Airport,Kuujjuarapik,Canada,YGW,55.281898498535156,-77.76529693603516
Gillam Airport,Gillam,Canada,YGX,56.35749816894531,-94.71060180664062
Grise Fiord Airport,Grise Fiord,Canada,YGZ,76.4261016846,-82.90920257570001
Quaqtaq Airport,Quaqtaq,Canada,YQC,61.0463981628418,-69.6177978515625
Vancouver Harbour Water Aerodrome,Vancouver,Canada,CXH,49.2943992615,-123.111000061
Nemiscau Airport,Nemiscau,Canada,YNS,51.69110107421875,-76.1355972290039
Hopedale Airport,Hopedale,Canada,YHO,55.448299407958984,-60.228599548339844
Chevery Airport,Chevery,Canada,YHR,50.46889877319336,-59.63669967651367
Ivujivik Airport,Ivujivik,Canada,YIK,62.417301177978516,-77.92530059814453
Island Lake Airport,Island Lake,Canada,YIV,53.857200622558594,-94.65360260009766
Akulivik Airport,Akulivik,Canada,AKV,60.818599700927734,-78.14859771728516
Waskaganish Airport,Waskaganish,Canada,YKQ,51.47330093383789,-78.75830078125
Aupaluk Airport,Aupaluk,Canada,YPJ,59.29669952392578,-69.59970092773438
Kimmirut Airport,Kimmirut,Canada,YLC,62.8499984741,-69.88330078119999
Lansdowne House Airport,Lansdowne House,Canada,YLH,52.19559860229492,-87.93419647216797
St Georges Airport,Lutselk'e,Canada,YSG,46.09640121459999,-70.7146987915
Kangiqsualujjuaq (Georges River) Airport,Kangiqsualujjuaq,Canada,XGR,58.71139907836914,-65.9927978515625
Mary's Harbour Airport,Mary's Harbour,Canada,YMH,52.302799224853516,-55.847198486328125
Chapais Airport,Chibougamau,Canada,YMT,49.77190017700195,-74.5280990600586
Umiujaq Airport,Umiujaq,Canada,YUD,56.53609848022461,-76.51830291748047
Wemindji Airport,Wemindji,Canada,YNC,53.01060104370117,-78.83110046386719
Norway House Airport,Norway House,Canada,YNE,53.95830154418945,-97.84420013427734
Points North Landing Airport,Points North Landing,Canada,YNL,58.27669906616211,-104.08200073242188
Oxford House Airport,Oxford House,Canada,YOH,54.93330001831055,-95.27890014648438
Inukjuak Airport,Inukjuak,Canada,YPH,58.471900939941406,-78.07689666748047
Pikangikum Airport,Pikangikum,Canada,YPM,51.819698333740234,-93.97329711914062
Peawanuck Airport,Peawanuck,Canada,YPO,54.98809814453125,-85.44329833984375
Powell River Airport,Powell River,Canada,YPW,49.83420181274414,-124.5
The Pas Airport,The Pas,Canada,YQD,53.97140121459961,-101.09100341796875
Nakina Airport,Nakina,Canada,YQN,50.18280029296875,-86.69640350341797
Rae Lakes Airport,Gamètì,Canada,YRA,64.11609649658203,-117.30999755859375
Red Lake Airport,Red Lake,Canada,YRL,51.066898345947266,-93.79309844970703
Stony Rapids Airport,Stony Rapids,Canada,YSF,59.250301361083984,-105.84100341796875
Sanikiluaq Airport,Sanikiluaq,Canada,YSK,56.5377998352,-79.2466964722
St. Theresa Point Airport,St. Theresa Point,Canada,YST,53.84560012817383,-94.85189819335938
Big Trout Lake Airport,Big Trout Lake,Canada,YTL,53.81779861450195,-89.89689636230469
Deer Lake Airport,Deer Lake,Canada,YVZ,52.655799865722656,-94.0614013671875
Webequie Airport,Webequie,Canada,YWP,52.9593933975,-87.3748683929
Whale Cove Airport,Whale Cove,Canada,YXN,62.24000167849999,-92.59809875490001
Salluit Airport,Salluit,Canada,YZG,62.17940139770508,-75.66719818115234
York Landing Airport,York Landing,Canada,ZAC,56.08940124511719,-96.08920288085938
Ilford Airport,Ilford,Canada,ILF,56.0614013672,-95.613899231
Bathurst Airport,Bathurst,Canada,ZBF,47.629699707,-65.738899231
Eastmain River Airport,Eastmain River,Canada,ZEM,52.22639846801758,-78.52249908447266
Fond-Du-Lac Airport,Fond-Du-Lac,Canada,ZFD,59.33440017700195,-107.18199920654297
Gods River Airport,Gods River,Canada,ZGI,54.839698791503906,-94.07859802246094
Swan River Airport,Swan River,Canada,ZJN,52.120601654052734,-101.23600006103516
Kashechewan Airport,Kashechewan,Canada,ZKE,52.282501220703125,-81.67780303955078
Muskrat Dam Airport,Muskrat Dam,Canada,MSA,53.44139862060547,-91.76280212402344
Masset Airport,Masset,Canada,ZMT,54.02750015258789,-132.125
Sachigo Lake Airport,Sachigo Lake,Canada,ZPB,53.8911018371582,-92.19640350341797
Round Lake (Weagamow Lake) Airport,Round Lake,Canada,ZRJ,52.943599700927734,-91.31279754638672
Sandy Lake Airport,Sandy Lake,Canada,ZSJ,53.06420135498047,-93.34439849853516
Shamattawa Airport,Shamattawa,Canada,ZTM,55.8656005859375,-92.0813980102539
Churchill Falls Airport,Churchill Falls,Canada,ZUM,53.5619010925293,-64.10639953613281
Wollaston Lake Airport,Wollaston Lake,Canada,ZWL,58.10689926147461,-103.1719970703125
Batna Airport,Batna,Algeria,BLJ,35.752101898199996,6.308589935300001
Béchar Boudghene Ben Ali Lotfi Airport,Béchar,Algeria,CBH,31.645700454711914,-2.269860029220581
Bordj Badji Mokhtar Airport,Bordj Badji Mokhtar,Algeria,BMW,21.375,0.923888981342
Guemar Airport,Guemar,Algeria,ELU,33.5113983154,6.77679014206
Kumasi Airport,Kumasi,Ghana,KMS,6.714560031890869,-1.5908199548721313
Heringsdorf Airport,Heringsdorf,Germany,HDF,53.8787002563,14.152299881
Heide-Büsum Airport,Büsum,Germany,HEI,54.153331756600004,8.90166664124
Helgoland-Düne Airport,Helgoland,Germany,HGL,54.185279846200004,7.91583299637
Seinäjoki Airport,Seinäjoki / Ilmajoki,Finland,SJY,62.692100524902344,22.832300186157227
Nottingham Airport,Nottingham,United Kingdom,NQT,52.91999816894531,-1.0791699886322021
Robin Hood Doncaster Sheffield Airport,"Doncaster, Sheffield",United Kingdom,DSA,53.4805378105,-1.01065635681
Campbeltown Airport,Campbeltown,United Kingdom,CAL,55.437198638916016,-5.686389923095703
Eday Airport,Eday,United Kingdom,EOI,59.19060134887695,-2.7722198963165283
Fair Isle Airport,Fair Isle,United Kingdom,FIE,59.53580093383789,-1.628059983253479
North Ronaldsay Airport,North Ronaldsay,United Kingdom,NRL,59.3675003052,-2.43443989754
Papa Westray Airport,Papa Westray,United Kingdom,PPW,59.351699829100006,-2.9002799987800003
Stronsay Airport,Stronsay,United Kingdom,SOY,59.1553001404,-2.64139008522
Sanday Airport,Sanday,United Kingdom,NDY,59.250301361083984,-2.576669931411743
Lerwick / Tingwall Airport,Lerwick,United Kingdom,LWK,60.192199707,-1.24361002445
Westray Airport,Westray,United Kingdom,WRY,59.3502998352,-2.95000004768
Land's End Airport,Land's End,United Kingdom,LEQ,50.10279846191406,-5.670559883117676
Penzance Heliport,Penzance,United Kingdom,PZE,50.128101,-5.51845
Anglesey Airport,Angelsey,United Kingdom,VLY,53.2481002808,-4.53533983231
Barra Airport,Barra,United Kingdom,BRR,57.02280044555664,-7.443059921264648
Donegal Airport,Dongloe,Ireland,CFN,55.0442008972168,-8.340999603271484
Weston Airport,Leixlip,Ireland,\N,53.3521995544,-6.48611021042
Sindal Airport,Sindal,Denmark,CNL,57.5035018921,10.229399681099999
Leknes Airport,Leknes,Norway,LKN,68.152496337891,13.609399795532
Namsos Høknesøra Airport,Namsos,Norway,OSY,64.472198486328,11.57859992981
"Mo i Rana Airport, Røssvoll",Mo i Rana,Norway,MQN,66.363899230957,14.301400184631
"Rørvik Airport, Ryum",Rørvik,Norway,RVK,64.838302612305,11.14610004425
Røst Airport,Røst,Norway,RET,67.527801513672,12.103300094604
Sandane Airport (Anda),Sandane,Norway,SDN,61.830001831055,6.1058301925659
Sogndal Airport,Sogndal,Norway,SOG,61.156101,7.13778
Svolvær Helle Airport,Svolvær,Norway,SVJ,68.243301391602,14.669199943542
Sørkjosen Airport,Sorkjosen,Norway,SOJ,69.786796569824,20.959400177002
"Vardø Airport, Svartnes",Vardø,Norway,VAW,70.355400085449,31.044900894165
Værøy Heliport,Værøy,Norway,VRY,67.654555,12.727257
Bydgoszcz Ignacy Jan Paderewski Airport,Bydgoszcz,Poland,BZG,53.096801757799994,17.9776992798
Łódź Władysław Reymont Airport,Lodz,Poland,LCJ,51.721900939899996,19.3980998993
Åre Östersund Airport,Östersund,Sweden,OSD,63.194400787354,14.50030040741
Hagfors Airport,Hagfors,Sweden,HFS,60.02009963989258,13.578900337219238
Karlstad Airport,Karlstad,Sweden,KSD,59.444698333699996,13.337400436400001
Torsby Airport,Torsby,Sweden,TYF,60.1576004028,12.991299629199998
Ängelholm-Helsingborg Airport,Ängelholm,Sweden,AGH,56.29610061645508,12.847100257873535
Storuman Airport,Mohed,Sweden,SQO,64.96089935302734,17.69659996032715
Hemavan Airport,Hemavan,Sweden,HMV,65.80609893798828,15.082799911499023
Ventspils International Airport,Ventspils,Latvia,VTS,57.35779953,21.5442008972
Rand Airport,Johannesburg,South Africa,QRA,-26.2425003052,28.1511993408
Kruger Mpumalanga International Airport,Mpumalanga,South Africa,MQP,-25.3831996918,31.1056003571
Malamala Airport,Malamala,South Africa,AAM,-24.818099975585938,31.544599533081055
Mmabatho International Airport,Mafeking,South Africa,MBD,-25.798400878900004,25.548000335699996
Ghanzi Airport,Ghanzi,Botswana,GNZ,-21.6924991607666,21.658100128173828
Orapa Airport,Orapa,Botswana,ORP,-21.266700744628906,25.316699981689453
Shakawe Airport,Shakawe,Botswana,SWX,-18.373899459838867,21.832599639892578
Limpopo Valley Airport,Tuli Lodge,Botswana,TLD,-22.189199447599997,29.126899719199997
Ngot Nzoungou Airport,Loubomo,Congo (Brazzaville),DIS,-4.20635,12.6599
Chipata Airport,Chipata,Zambia,CIP,-13.558300018310547,32.58720016479492
Los Alamitos Army Air Field,Solwesi,Zambia,SLI,33.79000092,-118.052002
Iconi Airport,Moroni,Comoros,YVA,-11.710800170899999,43.2439002991
Antsalova Airport,Antsalova,Madagascar,WAQ,-18.7012732424,44.614920616099994
Ankavandra Airport,Ankavandra,Madagascar,JVA,-18.8050095209,45.2734673023
Belo sur Tsiribihina Airport,Belo sur Tsiribihina,Madagascar,BMD,-19.6867008209,44.541900634799994
Maintirano Airport,Maintirano,Madagascar,MXT,-18.049999237060547,44.03300094604492
Morafenobe Airport,Morafenobe,Madagascar,TVA,-17.850083459,44.920467138300005
Tambohorano Airport,Tambohorano,Madagascar,WTA,-17.47610092163086,43.972801208496094
Tsiroanomandidy Airport,Tsiroanomandidy,Madagascar,WTS,-18.759676556400002,46.0540652275
Ambatondrazaka Airport,Ambatondrazaka,Madagascar,WAM,-17.7953776085,48.4425830841
Port Bergé Airport,Port Bergé,Madagascar,WPB,-15.584286474099999,47.6235866547
Ambanja Airport,Ambanja,Madagascar,\N,-13.645705,48.459427
Soalala Airport,Soalala,Madagascar,DWB,-16.1016904207,45.358836650799994
Mampikony Airport,Mampikony,Madagascar,WMP,-16.0722693402,47.644164562200004
Nasa Shuttle Landing Facility Airport,Tsaratanana,Madagascar,TTS,28.614999771118164,-80.69450378417969
Mandritsara Airport,Mandritsara,Madagascar,WMA,-15.8330494086,48.8332843781
Manja Airport,Manja,Madagascar,MJA,-21.4261052506,44.31650877
Catumbela Airport,Catumbela,Angola,CBT,-12.4792,13.4869
Dundo Airport,Dundo,Angola,DUE,-7.400889873504639,20.818500518798828
Ngjiva Pereira Airport,Ondjiva,Angola,VPE,-17.0435009003,15.683799743700002
Namibe Airport,Mocamedes,Angola,MSZ,-15.261199951171875,12.14680004119873
Koulamoutou Mabimbi Airport,Koulamoutou,Gabon,KOU,-1.1846100091934,12.441300392151
Mouilla Ville Airport,Mouila,Gabon,MJL,-1.845139980316162,11.056699752807617
Tchibanga Airport,Tchibanga,Gabon,TCH,-2.8499999046325684,11.017000198364258
Chimoio Airport,Chimoio,Mozambique,VPY,-19.15130043029785,33.42900085449219
Sarh Airport,Sarh,Chad,SRH,9.144439697265625,18.374399185180664
Club Makokola Airport,Club Makokola,Malawi,CMK,-14.306900024414062,35.13249969482422
Luderitz Airport,Luderitz,Namibia,LUD,-26.687400817871094,15.242899894714355
Ondangwa Airport,Ondangwa,Namibia,OND,-17.878201,15.9526
Oranjemund Airport,Oranjemund,Namibia,OMD,-28.584699630737305,16.446699142456055
Swakopmund Airport,Swakopmund,Namibia,SWP,-22.66189956665,14.568099975586
Eros Airport,Windhoek,Namibia,ERS,-22.612199783325195,17.080400466918945
Boma Airport,Boma,Congo (Kinshasa),BOA,-5.854000091552734,13.064000129699707
Tshimpi Airport,Matadi,Congo (Kinshasa),MAT,-5.799610137939453,13.440400123596191
Inongo Airport,Inongo,Congo (Kinshasa),INO,-1.947219967842102,18.28580093383789
Nioki Airport,Nioki,Congo (Kinshasa),NIO,-2.7174999713897705,17.68470001220703
Basango Mboliasa Airport,Kiri,Congo (Kinshasa),KRZ,-1.434999942779541,19.02400016784668
Basankusu Airport,Basankusu,Congo (Kinshasa),BSU,1.2247200012207031,19.78890037536621
Tshikapa Airport,Tshikapa,Congo (Kinshasa),TSH,-6.438330173492432,20.794700622558594
Lodja Airport,Lodja,Congo (Kinshasa),LJA,-3.4170000553131104,23.450000762939453
Ilebo Airport,Ilebo,Congo (Kinshasa),PFR,-4.329919,20.590124
La Gomera Airport,La Gomera,Spain,GMZ,28.029600143432617,-17.214599609375
